date	site	transect	species	condition
2014-12-13	R3SC2	2	PAST	SA
2014-12-17	R3SC2	2	PAST	SA
2015-02-25	R3SC2	2	PAST	SED
2015-04-25	R3SC2	2	PAST	SED, P, FB
2015-06-19	R3SC2	2	PAST	NONE
2015-06-26	R3SC2	2	PAST	NONE
2015-07-01	R3SC2	2	PAST	NONE
2015-07-11	R3SC2	2	PAST	M, SA
2016-08-18	R3SC2	2	PAST	UPM, PB
2013-12-04	R3SC2	2	SSID	NA
2013-12-12	R3SC2	2	SSID	NA
2014-06-11	R3SC2	2	SSID	NONE
2014-06-14	R3SC2	2	SSID	NONE
2014-06-18	R3SC2	2	SSID	FB, M
2014-06-20	R3SC2	2	SSID	FB, DS
2014-06-25	R3SC2	2	SSID	P, DS
2014-06-27	R3SC2	2	SSID	DS, M
2014-07-03	R3SC2	2	SSID	P
2014-07-06	R3SC2	2	SSID	P
2014-07-17	R3SC2	2	SSID	P, M, SED
2014-07-19	R3SC2	2	SSID	P
2014-08-20	R3SC2	2	SSID	P, UC
2014-09-12	R3SC2	2	SSID	P
2014-09-17	R3SC2	2	SSID	P
2014-09-19	R3SC2	2	SSID	P, FB
2014-09-25	R3SC2	2	SSID	P, FB
2014-10-01	R3SC2	2	SSID	P, FB
2014-10-02	R3SC2	2	SSID	P, FB
2014-10-19	R3SC2	2	SSID	P, FB
2014-10-21	R3SC2	2	SSID	P
2014-10-23	R3SC2	2	SSID	P
2014-11-12	R3SC2	2	SSID	P
2014-12-13	R3SC2	2	SSID	SED
2014-12-17	R3SC2	2	SSID	NONE
2015-02-25	R3SC2	2	SSID	NONE
2015-04-25	R3SC2	2	SSID	NONE
2015-06-19	R3SC2	2	SSID	P
2015-06-26	R3SC2	2	SSID	P
2015-07-01	R3SC2	2	SSID	P
2015-07-11	R3SC2	2	SSID	P
2016-08-18	R3SC2	2	SSID	UPM, CM
2013-12-04	R3SC2	3	PAST	NA
2013-12-12	R3SC2	3	PAST	SA
2014-06-11	R3SC2	3	PAST	M, PE, SED
2014-06-14	R3SC2	3	PAST	M, SA
2014-06-18	R3SC2	3	PAST	PE, M, SED
2014-06-20	R3SC2	3	PAST	PE, M, SED
2014-06-25	R3SC2	3	PAST	M, SA
2014-06-27	R3SC2	3	PAST	M, SED
2014-07-03	R3SC2	3	PAST	M, SA
2014-07-06	R3SC2	3	PAST	M, SA
2014-07-17	R3SC2	3	PAST	M, SA
2014-07-19	R3SC2	3	PAST	MIS, SA
2014-08-20	R3SC2	3	PAST	NONE
2014-09-12	R3SC2	3	PAST	NONE
2014-09-17	R3SC2	3	PAST	NONE
2014-09-19	R3SC2	3	PAST	PE, SED
2014-09-25	R3SC2	3	PAST	M
2014-10-01	R3SC2	3	PAST	UPM
2014-10-02	R3SC2	3	PAST	UPM
2014-10-19	R3SC2	3	PAST	FB
2014-10-21	R3SC2	3	PAST	M, SA, PB
2014-10-23	R3SC2	3	PAST	M, SA
2014-11-12	R3SC2	3	PAST	NONE
2014-12-13	R3SC2	3	PAST	SED
2014-12-17	R3SC2	3	PAST	SED
2015-02-25	R3SC2	3	PAST	SED
2015-04-25	R3SC2	3	PAST	M, SED, P
2015-06-19	R3SC2	3	PAST	M, SA
2015-06-26	R3SC2	3	PAST	M, SA
2015-07-01	R3SC2	3	PAST	M, SA
2015-07-11	R3SC2	3	PAST	M, SA
2016-08-18	R3SC2	3	PAST	CM, SA
2013-12-04	R3SC2	3	PAST	NA
2013-12-12	R3SC2	3	PAST	NA
2014-06-11	R3SC2	3	PAST	FB, SED
2014-06-14	R3SC2	3	PAST	M, SA
2014-06-18	R3SC2	3	PAST	M, SA
2014-06-20	R3SC2	3	PAST	M, SA
2014-06-25	R3SC2	3	PAST	SED
2014-06-27	R3SC2	3	PAST	P, SED
2014-07-03	R3SC2	3	PAST	P, PD
2014-07-06	R3SC2	3	PAST	P
2014-07-17	R3SC2	3	PAST	M, SED
2014-07-19	R3SC2	3	PAST	M, SA
2014-08-20	R3SC2	3	PAST	M
2014-09-12	R3SC2	3	PAST	P
2014-09-17	R3SC2	3	PAST	P
2014-09-19	R3SC2	3	PAST	NONE
2014-09-25	R3SC2	3	PAST	M, P
2014-10-01	R3SC2	3	PAST	P, M
2014-10-02	R3SC2	3	PAST	P, M
2014-10-19	R3SC2	3	PAST	M, SA
2014-10-21	R3SC2	3	PAST	M, SA
2014-10-23	R3SC2	3	PAST	M, SA
2014-11-12	R3SC2	3	PAST	NONE
2014-12-13	R3SC2	3	PAST	M, SED
2014-12-17	R3SC2	3	PAST	M, SED
2015-02-25	R3SC2	3	PAST	SED
2015-04-25	R3SC2	3	PAST	NONE
2015-06-19	R3SC2	3	PAST	NONE
2015-06-26	R3SC2	3	PAST	NONE
2015-07-01	R3SC2	3	PAST	M
2015-07-11	R3SC2	3	PAST	NONE
2016-08-18	R3SC2	3	PAST	CM
2013-12-04	R3SC2	3	MCAV	NA
2013-12-12	R3SC2	3	MCAV	NA
2014-06-11	R3SC2	3	MCAV	SED
2014-06-14	R3SC2	3	MCAV	SED
2014-06-18	R3SC2	3	MCAV	SED
2014-06-20	R3SC2	3	MCAV	SED
2014-06-25	R3SC2	3	MCAV	SA
2014-06-27	R3SC2	3	MCAV	SED
2014-07-03	R3SC2	3	MCAV	SED
2014-07-06	R3SC2	3	MCAV	NONE
2014-07-17	R3SC2	3	MCAV	NONE
2014-07-19	R3SC2	3	MCAV	NONE
2014-08-20	R3SC2	3	MCAV	UPM
2014-09-12	R3SC2	3	MCAV	UPM
2014-09-17	R3SC2	3	MCAV	UPM, P
2014-09-19	R3SC2	3	MCAV	SED
2014-09-25	R3SC2	3	MCAV	NONE
2014-10-01	R3SC2	3	MCAV	UPM
2014-10-02	R3SC2	3	MCAV	SED
2014-10-19	R3SC2	3	MCAV	P, UPM
2014-10-21	R3SC2	3	MCAV	NONE
2014-10-23	R3SC2	3	MCAV	NONE
2014-11-12	R3SC2	3	MCAV	UPM
2014-12-13	R3SC2	3	MCAV	NONE
2014-12-17	R3SC2	3	MCAV	NONE
2015-02-25	R3SC2	3	MCAV	WP
2015-04-25	R3SC2	3	MCAV	DEAD
2015-06-19	R3SC2	3	MCAV	DEAD
2015-06-26	R3SC2	3	MCAV	DEAD
2015-07-01	R3SC2	3	MCAV	DEAD
2015-07-11	R3SC2	3	MCAV	DEAD
2016-08-18	R3SC2	3	MCAV	DEAD
2013-12-04	R3SC2	3	PAST	M
2013-12-12	R3SC2	3	PAST	NA
2014-06-11	R3SC2	3	PAST	SA, M
2014-06-14	R3SC2	3	PAST	SA, M
2014-06-18	R3SC2	3	PAST	M, SA
2014-06-20	R3SC2	3	PAST	M, SA
2014-06-25	R3SC2	3	PAST	M, SA
2014-06-27	R3SC2	3	PAST	SA, M
2014-07-03	R3SC2	3	PAST	M, SA
2014-07-06	R3SC2	3	PAST	M, SA, PBUR
2014-07-17	R3SC2	3	PAST	NONE
2014-07-19	R3SC2	3	PAST	PE, SED
2014-08-20	R3SC2	3	PAST	NONE
2014-09-12	R3SC2	3	PAST	P, PE
2014-09-17	R3SC2	3	PAST	M, SA
2014-09-19	R3SC2	3	PAST	P
2014-09-25	R3SC2	3	PAST	PE, P, FB
2014-10-01	R3SC2	3	PAST	FB
2014-10-02	R3SC2	3	PAST	FB
2014-10-19	R3SC2	3	PAST	NONE
2014-10-21	R3SC2	3	PAST	NONE
2014-10-23	R3SC2	3	PAST	M, SA, FB
2014-11-12	R3SC2	3	PAST	FB
2014-12-13	R3SC2	3	PAST	SED
2014-12-17	R3SC2	3	PAST	SED
2015-02-25	R3SC2	3	PAST	SED
2015-04-25	R3SC2	3	PAST	P
2015-06-19	R3SC2	3	PAST	UPM
2015-06-26	R3SC2	3	PAST	NONE
2015-07-01	R3SC2	3	PAST	NONE
2015-07-11	R3SC2	3	PAST	M, SA
2016-08-18	R3SC2	3	PAST	M, SA, CM
2013-12-04	R3SC2	3	SBOU	PE, SA
2013-12-12	R3SC2	3	SBOU	NA
2014-06-11	R3SC2	3	SBOU	BL, FB, SED
2014-06-14	R3SC2	3	SBOU	SED, P
2014-06-18	R3SC2	3	SBOU	FB, SED, M
2014-06-20	R3SC2	3	SBOU	SED
2014-06-25	R3SC2	3	SBOU	SA, UD, PB
2014-06-27	R3SC2	3	SBOU	P
2014-07-03	R3SC2	3	SBOU	UC, P
2014-07-06	R3SC2	3	SBOU	SED, P
2014-07-17	R3SC2	3	SBOU	UC, SA
2014-07-19	R3SC2	3	SBOU	UC, PE
2014-08-20	R3SC2	3	SBOU	UC
2014-09-12	R3SC2	3	SBOU	P, PE
2014-09-17	R3SC2	3	SBOU	P, PE
2014-09-19	R3SC2	3	SBOU	PE, PB, UC
2014-09-25	R3SC2	3	SBOU	P, UC
2014-10-01	R3SC2	3	SBOU	UPM
2014-10-02	R3SC2	3	SBOU	UC
2014-10-19	R3SC2	3	SBOU	P, PB
2014-10-21	R3SC2	3	SBOU	UC, UPM
2014-10-23	R3SC2	3	SBOU	FB, UC
2014-11-12	R3SC2	3	SBOU	P, PD
2014-12-13	R3SC2	3	SBOU	SED, UC
2014-12-17	R3SC2	3	SBOU	SED
2015-02-25	R3SC2	3	SBOU	SED, UPM
2015-04-25	R3SC2	3	SBOU	WP
2015-06-19	R3SC2	3	SBOU	UPM
2015-06-26	R3SC2	3	SBOU	UC
2015-07-01	R3SC2	3	SBOU	WP
2015-07-11	R3SC2	3	SBOU	WP
2016-08-18	R3SC2	3	SBOU	DEAD
2013-12-04	R3SC2	3	PAST	SA
2013-12-12	R3SC2	3	PAST	SA
2014-06-11	R3SC2	3	PAST	SA, M
2014-06-14	R3SC2	3	PAST	M, PD
2014-06-18	R3SC2	3	PAST	PE, SED
2014-06-20	R3SC2	3	PAST	PE, SED
2014-06-25	R3SC2	3	PAST	SA, FB
2014-06-27	R3SC2	3	PAST	M, SED
2014-07-03	R3SC2	3	PAST	FB, SA, P
2014-07-06	R3SC2	3	PAST	M, SA, P
2014-07-17	R3SC2	3	PAST	PE, SA, FB
2014-07-19	R3SC2	3	PAST	M, FB, P, SED
2014-08-20	R3SC2	3	PAST	M, SA
2014-09-12	R3SC2	3	PAST	M, SA, BL, P
2014-09-17	R3SC2	3	PAST	UPM, P, PB, M
2014-09-19	R3SC2	3	PAST	PB, M, P
2014-09-25	R3SC2	3	PAST	PB, P
2014-10-01	R3SC2	3	PAST	PB, P, M
2014-10-02	R3SC2	3	PAST	P, PB, M
2014-10-19	R3SC2	3	PAST	P, PB, UPM
2014-10-21	R3SC2	3	PAST	M, SA
2014-10-23	R3SC2	3	PAST	M, SA, P
2014-11-12	R3SC2	3	PAST	NONE
2014-12-13	R3SC2	3	PAST	SED, FB
2014-12-17	R3SC2	3	PAST	FB, SED
2015-02-25	R3SC2	3	PAST	SED
2015-04-25	R3SC2	3	PAST	SED, P
2015-06-19	R3SC2	3	PAST	M, SA
2015-06-26	R3SC2	3	PAST	M, SA
2015-07-01	R3SC2	3	PAST	P
2015-07-11	R3SC2	3	PAST	M, SA
2016-08-18	R3SC2	3	PAST	UPM, CM, PB
2013-12-04	R3SC2	3	MMEA	PE, SA
2013-12-12	R3SC2	3	MMEA	PE
2014-06-11	R3SC2	3	MMEA	PE
2014-06-14	R3SC2	3	MMEA	PD
2014-06-18	R3SC2	3	MMEA	PE
2014-06-20	R3SC2	3	MMEA	NONE
2014-06-25	R3SC2	3	MMEA	P
2014-06-27	R3SC2	3	MMEA	P
2014-07-03	R3SC2	3	MMEA	SED
2014-07-06	R3SC2	3	MMEA	PE, P
2014-07-17	R3SC2	3	MMEA	PE, P
2014-07-19	R3SC2	3	MMEA	P
2014-08-20	R3SC2	3	MMEA	P
2014-09-12	R3SC2	3	MMEA	P, PB
2014-09-17	R3SC2	3	MMEA	P
2014-09-19	R3SC2	3	MMEA	PB, P
2014-09-25	R3SC2	3	MMEA	P
2014-10-01	R3SC2	3	MMEA	P, UPM
2014-10-02	R3SC2	3	MMEA	UPM, P
2014-10-19	R3SC2	3	MMEA	UPM
2014-10-21	R3SC2	3	MMEA	P
2014-10-23	R3SC2	3	MMEA	UPM
2014-11-12	R3SC2	3	MMEA	SED
2014-12-13	R3SC2	3	MMEA	SED
2014-12-17	R3SC2	3	MMEA	P
2015-02-25	R3SC2	3	MMEA	P
2015-04-25	R3SC2	3	MMEA	DEAD
2015-06-19	R3SC2	3	MMEA	DEAD
2015-06-26	R3SC2	3	MMEA	DEAD
2015-07-01	R3SC2	3	MMEA	DEAD
2015-07-11	R3SC2	3	MMEA	DEAD
2016-08-18	R3SC2	3	MMEA	DEAD
2013-12-04	R3SC2	3	SBOU	PE
2013-12-12	R3SC2	3	SBOU	PE
2014-06-11	R3SC2	3	SBOU	PE, SED, UD
2014-06-14	R3SC2	3	SBOU	UD, SED
2014-06-18	R3SC2	3	SBOU	SED
2014-06-20	R3SC2	3	SBOU	SED
2014-06-25	R3SC2	3	SBOU	SA, PE, UD
2014-06-27	R3SC2	3	SBOU	SED
2014-07-03	R3SC2	3	SBOU	PE, UD, SED
2014-07-06	R3SC2	3	SBOU	SED
2014-07-17	R3SC2	3	SBOU	UC, SED
2014-07-19	R3SC2	3	SBOU	SED
2014-08-20	R3SC2	3	SBOU	UC
2014-09-12	R3SC2	3	SBOU	FB, P
2014-09-17	R3SC2	3	SBOU	FB
2014-09-19	R3SC2	3	SBOU	PE
2014-09-25	R3SC2	3	SBOU	NONE
2014-10-01	R3SC2	3	SBOU	SED
2014-10-02	R3SC2	3	SBOU	SED
2014-10-19	R3SC2	3	SBOU	NONE
2014-10-21	R3SC2	3	SBOU	PE, UC
2014-10-23	R3SC2	3	SBOU	NONE
2014-11-12	R3SC2	3	SBOU	PE
2014-12-13	R3SC2	3	SBOU	SED, FB
2014-12-17	R3SC2	3	SBOU	FB, SED
2015-02-25	R3SC2	3	SBOU	NONE
2015-04-25	R3SC2	3	SBOU	UD
2015-06-19	R3SC2	3	SBOU	NONE
2015-06-26	R3SC2	3	SBOU	UC
2015-07-01	R3SC2	3	SBOU	UC
2015-07-11	R3SC2	3	SBOU	PE
2016-08-18	R3SC2	3	SBOU	NONE
2013-12-04	R3SC3	1	DSTO	NA
2013-12-12	R3SC3	1	DSTO	NA
2014-06-11	R3SC3	1	DSTO	SA, SED
2014-06-14	R3SC3	1	DSTO	SA
2014-06-18	R3SC3	1	DSTO	SED
2014-06-21	R3SC3	1	DSTO	SED
2014-06-25	R3SC3	1	DSTO	P, SED
2014-06-27	R3SC3	1	DSTO	SA, P
2014-07-03	R3SC3	1	DSTO	P
2014-07-06	R3SC3	1	DSTO	P
2014-07-17	R3SC3	1	DSTO	UC, P, PB, M
2014-07-19	R3SC3	1	DSTO	P
2014-08-20	R3SC3	1	DSTO	P
2014-09-12	R3SC3	1	DSTO	NONE
2014-09-17	R3SC3	1	DSTO	P
2014-09-25	R3SC3	1	DSTO	NONE
2014-10-01	R3SC3	1	DSTO	SED
2014-10-02	R3SC3	1	DSTO	SA
2014-10-19	R3SC3	1	DSTO	NONE
2014-10-21	R3SC3	1	DSTO	SED
2014-10-23	R3SC3	1	DSTO	SED
2014-11-12	R3SC3	1	DSTO	SED
2014-12-13	R3SC3	1	DSTO	SED
2014-12-17	R3SC3	1	DSTO	SED
2015-02-25	R3SC3	1	DSTO	DEAD
2015-04-25	R3SC3	1	DSTO	DEAD
2015-06-19	R3SC3	1	DSTO	DEAD
2015-06-26	R3SC3	1	DSTO	DEAD
2015-07-02	R3SC3	1	DSTO	DEAD
2015-07-11	R3SC3	1	DSTO	DEAD
2016-08-18	R3SC3	1	DSTO	DEAD
2013-12-04	R3SC3	1	MMEA	NA
2013-12-12	R3SC3	1	MMEA	NA
2014-06-11	R3SC3	1	MMEA	SED
2014-06-14	R3SC3	1	MMEA	NONE
2014-06-18	R3SC3	1	MMEA	PE
2014-06-21	R3SC3	1	MMEA	CD
2014-06-25	R3SC3	1	MMEA	PB
2014-06-27	R3SC3	1	MMEA	PB, PM
2014-07-03	R3SC3	1	MMEA	PB
2014-07-06	R3SC3	1	MMEA	P
2014-07-17	R3SC3	1	MMEA	P
2014-07-19	R3SC3	1	MMEA	P, CD
2014-08-20	R3SC3	1	MMEA	CD, P
2014-09-12	R3SC3	1	MMEA	CD, P, PB
2014-09-17	R3SC3	1	MMEA	CD, PB
2014-09-25	R3SC3	1	MMEA	PE, UC, P, CD
2014-10-01	R3SC3	1	MMEA	CD, P
2014-10-02	R3SC3	1	MMEA	CD, P
2014-10-19	R3SC3	1	MMEA	UPM, CD
2014-10-21	R3SC3	1	MMEA	CD
2014-10-23	R3SC3	1	MMEA	NONE
2014-11-12	R3SC3	1	MMEA	CD
2014-12-13	R3SC3	1	MMEA	CD
2014-12-17	R3SC3	1	MMEA	CD, WP
2015-02-25	R3SC3	1	MMEA	DEAD
2015-04-25	R3SC3	1	MMEA	DEAD
2015-06-19	R3SC3	1	MMEA	DEAD
2015-06-26	R3SC3	1	MMEA	DEAD
2015-07-02	R3SC3	1	MMEA	DEAD
2015-07-11	R3SC3	1	MMEA	DEAD
2016-08-18	R3SC3	1	MMEA	DEAD
2013-12-04	R3SC3	1	PAST	CD
2013-12-12	R3SC3	1	PAST	NA
2014-06-11	R3SC3	1	PAST	SA, M
2014-06-14	R3SC3	1	PAST	SA, M
2014-06-18	R3SC3	1	PAST	M, SED
2014-06-21	R3SC3	1	PAST	SED
2014-06-25	R3SC3	1	PAST	SED
2014-06-27	R3SC3	1	PAST	SED
2014-07-03	R3SC3	1	PAST	SA
2014-07-06	R3SC3	1	PAST	SED
2014-07-17	R3SC3	1	PAST	M, SA
2014-07-19	R3SC3	1	PAST	M, PE, SED
2014-08-20	R3SC3	1	PAST	NONE
2014-09-12	R3SC3	1	PAST	SED
2014-09-17	R3SC3	1	PAST	NONE
2014-09-25	R3SC3	1	PAST	NONE
2014-10-01	R3SC3	1	PAST	UPM, SED
2014-10-02	R3SC3	1	PAST	M, SED
2014-10-19	R3SC3	1	PAST	M, SA
2014-10-21	R3SC3	1	PAST	NONE
2014-10-23	R3SC3	1	PAST	SED
2014-11-12	R3SC3	1	PAST	M, SA
2014-12-13	R3SC3	1	PAST	M, SA
2014-12-17	R3SC3	1	PAST	SED
2015-02-25	R3SC3	1	PAST	SA, P
2015-04-25	R3SC3	1	PAST	SED
2015-06-19	R3SC3	1	PAST	M, SA
2015-06-26	R3SC3	1	PAST	NONE
2015-07-02	R3SC3	1	PAST	M, SA
2015-07-11	R3SC3	1	PAST	M, SA
2016-08-18	R3SC3	1	PAST	UPM, CM
2013-12-04	R3SC3	1	PAST	M
2013-12-12	R3SC3	1	PAST	NA
2014-06-11	R3SC3	1	PAST	SED
2014-06-14	R3SC3	1	PAST	SED
2014-06-18	R3SC3	1	PAST	SED
2014-06-21	R3SC3	1	PAST	SED
2014-06-25	R3SC3	1	PAST	P
2014-06-27	R3SC3	1	PAST	SED
2014-07-03	R3SC3	1	PAST	SA
2014-07-06	R3SC3	1	PAST	SED
2014-07-17	R3SC3	1	PAST	PE, SED
2014-07-19	R3SC3	1	PAST	M
2014-08-20	R3SC3	1	PAST	FB
2014-09-12	R3SC3	1	PAST	P, PE
2014-09-17	R3SC3	1	PAST	P, FB
2014-09-25	R3SC3	1	PAST	FB
2014-10-01	R3SC3	1	PAST	P
2014-10-02	R3SC3	1	PAST	P, SED
2014-10-19	R3SC3	1	PAST	NONE
2014-10-21	R3SC3	1	PAST	NONE
2014-10-23	R3SC3	1	PAST	P
2014-11-12	R3SC3	1	PAST	M, SA
2014-12-13	R3SC3	1	PAST	M, SA
2014-12-17	R3SC3	1	PAST	M, SED
2015-02-25	R3SC3	1	PAST	M, SA
2015-04-25	R3SC3	1	PAST	SED
2015-06-19	R3SC3	1	PAST	M, SA
2015-06-26	R3SC3	1	PAST	M, SA, UPM
2015-07-02	R3SC3	1	PAST	M, SA
2015-07-11	R3SC3	1	PAST	NONE
2016-08-18	R3SC3	1	PAST	CM, PB
2013-12-04	R3SC3	1	PAST	M
2013-12-12	R3SC3	1	PAST	NA
2014-06-11	R3SC3	1	PAST	SA, M
2014-06-14	R3SC3	1	PAST	SA, M
2014-06-18	R3SC3	1	PAST	M, SA
2014-06-21	R3SC3	1	PAST	M, SA
2014-06-25	R3SC3	1	PAST	M, SA
2014-06-27	R3SC3	1	PAST	SA, M
2014-07-03	R3SC3	1	PAST	M, SA
2014-07-06	R3SC3	1	PAST	M, SA, PB
2014-07-17	R3SC3	1	PAST	P, SA
2014-07-19	R3SC3	1	PAST	P, SED
2014-08-20	R3SC3	1	PAST	P, UPM
2014-09-12	R3SC3	1	PAST	UPM, P
2014-09-17	R3SC3	1	PAST	P
2014-09-25	R3SC3	1	PAST	M, SA
2014-10-01	R3SC3	1	PAST	UPM, P
2014-10-02	R3SC3	1	PAST	UPM, SED
2014-10-19	R3SC3	1	PAST	P
2014-10-21	R3SC3	1	PAST	P
2014-10-23	R3SC3	1	PAST	P, SA
2014-11-12	R3SC3	1	PAST	SA
2014-12-13	R3SC3	1	PAST	SED
2014-12-17	R3SC3	1	PAST	SED
2015-02-25	R3SC3	1	PAST	SA
2015-04-25	R3SC3	1	PAST	SED
2015-06-19	R3SC3	1	PAST	UC
2015-06-26	R3SC3	1	PAST	NONE
2015-07-02	R3SC3	1	PAST	NONE
2015-07-11	R3SC3	1	PAST	M, SA
2016-08-18	R3SC3	1	PAST	M, SA
2013-12-04	R3SC3	1	SSID	M
2013-12-12	R3SC3	1	SSID	NA
2014-06-11	R3SC3	1	SSID	SED
2014-06-14	R3SC3	1	SSID	M
2014-06-18	R3SC3	1	SSID	M, SED
2014-06-21	R3SC3	1	SSID	M, SED
2014-06-25	R3SC3	1	SSID	M
2014-06-27	R3SC3	1	SSID	SED
2014-07-03	R3SC3	1	SSID	SED
2014-07-06	R3SC3	1	SSID	M, SED
2014-07-17	R3SC3	1	SSID	NONE
2014-07-19	R3SC3	1	SSID	P, M
2014-08-20	R3SC3	1	SSID	UC, P
2014-09-12	R3SC3	1	SSID	P, FB
2014-09-17	R3SC3	1	SSID	P, FB
2014-09-25	R3SC3	1	SSID	P, FB
2014-10-01	R3SC3	1	SSID	FB, P
2014-10-02	R3SC3	1	SSID	P, FB
2014-10-19	R3SC3	1	SSID	FB
2014-10-21	R3SC3	1	SSID	NONE
2014-10-23	R3SC3	1	SSID	NONE
2014-11-12	R3SC3	1	SSID	P
2014-12-13	R3SC3	1	SSID	SED
2014-12-17	R3SC3	1	SSID	M, SED, P
2015-02-25	R3SC3	1	SSID	M
2015-04-25	R3SC3	1	SSID	M, SED
2015-06-19	R3SC3	1	SSID	SED
2015-06-26	R3SC3	1	SSID	SA
2015-07-02	R3SC3	1	SSID	NONE
2015-07-11	R3SC3	1	SSID	NONE
2016-08-18	R3SC3	1	SSID	M
2013-12-04	R3SC3	1	SINT	NA
2013-12-12	R3SC3	1	SINT	FB
2014-06-11	R3SC3	1	SINT	NONE
2014-06-14	R3SC3	1	SINT	M, SA
2014-06-18	R3SC3	1	SINT	M, SA
2014-06-21	R3SC3	1	SINT	SED
2014-06-25	R3SC3	1	SINT	M, SA
2014-06-27	R3SC3	1	SINT	SED
2014-07-03	R3SC3	1	SINT	M, SA
2014-07-06	R3SC3	1	SINT	M, SED
2014-07-17	R3SC3	1	SINT	PE, M, SA
2014-07-19	R3SC3	1	SINT	NONE
2014-08-20	R3SC3	1	SINT	NONE
2014-09-12	R3SC3	1	SINT	UC
2014-09-17	R3SC3	1	SINT	P, SA
2014-09-25	R3SC3	1	SINT	NONE
2014-10-01	R3SC3	1	SINT	UC
2014-10-02	R3SC3	1	SINT	NONE
2014-10-19	R3SC3	1	SINT	NONE
2014-10-21	R3SC3	1	SINT	SA
2014-10-23	R3SC3	1	SINT	PBUR
2014-11-12	R3SC3	1	SINT	SED
2014-12-13	R3SC3	1	SINT	SA
2014-12-17	R3SC3	1	SINT	SED
2015-02-25	R3SC3	1	SINT	SA, P
2015-04-25	R3SC3	1	SINT	M, SED, P
2015-06-19	R3SC3	1	SINT	SA
2015-06-26	R3SC3	1	SINT	P, SA
2015-07-02	R3SC3	1	SINT	UC, SA
2015-07-11	R3SC3	1	SINT	P, SA
2016-08-18	R3SC3	1	SINT	CM
2013-12-04	R3SC3	2	PAST	NA
2013-12-12	R3SC3	2	PAST	NA
2014-06-11	R3SC3	2	PAST	M
2014-06-14	R3SC3	2	PAST	SA, M
2014-06-18	R3SC3	2	PAST	M, SED
2014-06-21	R3SC3	2	PAST	SED
2014-06-25	R3SC3	2	PAST	M, SA
2014-06-27	R3SC3	2	PAST	SA, M
2014-07-03	R3SC3	2	PAST	M
2014-07-06	R3SC3	2	PAST	M, SA
2014-07-17	R3SC3	2	PAST	M, SA
2014-07-19	R3SC3	2	PAST	M, SA
2014-08-20	R3SC3	2	PAST	P
2014-09-12	R3SC3	2	PAST	P, SED
2014-09-17	R3SC3	2	PAST	P, SED
2014-09-25	R3SC3	2	PAST	M, P
2014-10-01	R3SC3	2	PAST	P, UPM
2014-10-02	R3SC3	2	PAST	UPM, PB
2014-10-19	R3SC3	2	PAST	P, FB
2014-10-21	R3SC3	2	PAST	FB
2014-10-23	R3SC3	2	PAST	P
2014-11-12	R3SC3	2	PAST	M, SA
2014-12-13	R3SC3	2	PAST	SED
2014-12-17	R3SC3	2	PAST	SA
2015-02-25	R3SC3	2	PAST	M, SA
2015-04-25	R3SC3	2	PAST	M, SA
2015-06-19	R3SC3	2	PAST	M, SA
2015-06-26	R3SC3	2	PAST	M, SA
2015-07-02	R3SC3	2	PAST	M, SA
2015-07-11	R3SC3	2	PAST	M, SA
2016-08-18	R3SC3	2	PAST	CM
2013-12-04	R3SC3	2	SBOU	NA
2013-12-12	R3SC3	2	SBOU	NA
2014-06-11	R3SC3	2	SBOU	SED
2014-06-14	R3SC3	2	SBOU	SED
2014-06-18	R3SC3	2	SBOU	SED
2014-06-21	R3SC3	2	SBOU	UPM
2014-06-25	R3SC3	2	SBOU	UD, SA, UC
2014-06-27	R3SC3	2	SBOU	SA, UPM
2014-07-03	R3SC3	2	SBOU	UC
2014-07-06	R3SC3	2	SBOU	M, SED, P
2014-07-17	R3SC3	2	SBOU	UC, SA
2014-07-19	R3SC3	2	SBOU	UC
2014-08-20	R3SC3	2	SBOU	UC, UPM
2014-09-12	R3SC3	2	SBOU	UPM, P
2014-09-17	R3SC3	2	SBOU	UPM, P
2014-09-25	R3SC3	2	SBOU	UPM, WP
2014-10-01	R3SC3	2	SBOU	UPM, P
2014-10-02	R3SC3	2	SBOU	UPM, PB, UC
2014-10-19	R3SC3	2	SBOU	P, PB, UPM
2014-10-21	R3SC3	2	SBOU	UC
2014-10-23	R3SC3	2	SBOU	UC
2014-11-12	R3SC3	2	SBOU	UPM
2014-12-13	R3SC3	2	SBOU	UC
2014-12-17	R3SC3	2	SBOU	SED
2015-02-25	R3SC3	2	SBOU	UPM, P, SED
2015-04-25	R3SC3	2	SBOU	UPM
2015-06-19	R3SC3	2	SBOU	DEAD
2015-06-26	R3SC3	2	SBOU	DEAD
2015-07-02	R3SC3	2	SBOU	DEAD
2015-07-11	R3SC3	2	SBOU	DEAD
2016-08-18	R3SC3	2	SBOU	DEAD
2013-12-04	R3SC3	2	PAST	NA
2013-12-12	R3SC3	2	PAST	NA
2014-06-11	R3SC3	2	PAST	SED
2014-06-14	R3SC3	2	PAST	NONE
2014-06-18	R3SC3	2	PAST	M, SED
2014-06-21	R3SC3	2	PAST	M, SA
2014-06-25	R3SC3	2	PAST	SA
2014-06-27	R3SC3	2	PAST	SED
2014-07-03	R3SC3	2	PAST	SED
2014-07-06	R3SC3	2	PAST	SED
2014-07-17	R3SC3	2	PAST	PE, SED
2014-07-19	R3SC3	2	PAST	SED
2014-08-20	R3SC3	2	PAST	P
