8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,40,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,40,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,18,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,30,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,75,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,50,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,40,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,40,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,45,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,50,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,30,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,45,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,22,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,22,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,18,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,22,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,35,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,5,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,14,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,30,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,55,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,CM,20,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,52,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,35,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,40,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,DIS,22,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,30,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,35,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,28,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,10,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,10,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,60,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,40,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,CM,20,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,25,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,25,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,10,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,20,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,20,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,22,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,25,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,D,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,30,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,35,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,35,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,30,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,D,25,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,60,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,65,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,20,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,25,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,25,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,25,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,40,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,45,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,35,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,25,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,35,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,30,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,20,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,40,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,37,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,50,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,27,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,18,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,48,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,35,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,35,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,52,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,50,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,30,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,75,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,70,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,110,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,40,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,TO,50,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,CM,18,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,20,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,90,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,20,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,45,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,40,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,DIS,22,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,20,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,40,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,CM,5,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,70,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,40,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,45,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,50,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,110,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,30,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,35,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,22,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,45,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,8,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,18,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,20,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,17,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,20,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,10,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,18,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,20,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,20,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,CM,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,18,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,7,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,40,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,35,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,25,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,30,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,20,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,30,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,25,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,20,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,30,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,35,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,CM,45,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,CM,55,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,30,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,25,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,30,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,55,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,50,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,25,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,20,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,25,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Gorgonia,,,,,5,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Gorgonia,,,,,10,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Gorgonia,,,,CM,20,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Gorgonia,,,,,15,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Gorgonia,,,,,20,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Gorgonia,,,,,20,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Gorgonia,,,,,40,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Gorgonia,,,,,40,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Gorgonia,,,,,35,,1
8/9/16,PC,HBS3,1,JC,,,,,,,,,,,,,Octocoral,Gorgonia,,,,,12,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,CM,30,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,22,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,35,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,30,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,30,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,CM,25,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,35,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,30,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,5,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,30,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,CM,80,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,30,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,30,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,65,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,35,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,30,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,5,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,22,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,5,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,5,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,45,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,35,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,35,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,CM,45,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,30,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,30,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,15,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,20,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,25,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,35,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,25,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,30,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,45,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,25,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,15,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,15,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,CM,20,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,30,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,25,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,20,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,25,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,30,,1
8/9/16,PC,HBS3,2,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,15,,1
